timestamp,method,asset_index,asset_name,NK_calib,NT_calib,alpha,max_iter,J_final,grad_norm,n_iter,n_fevals,IV_MAE,IV_RMSE,IV_max_err,t_calibration_s,t_validation_s,success,fine_NK,fine_NT
2026-04-22T21:19:51,oe-price,0,DJ_EUROSTOXX_50,80,60,0.001,60,40.15063334684153,14.38375758600979,60,60,0.05149276607228614,0.06049947659503295,0.15278845935608731,457.76400149999245,5.235257499996806,False,300,200
2026-04-22T21:45:43,oe-iv,0,DJ_EUROSTOXX_50,80,60,0.01,20,19.097856901961492,89.13307738524178,20,20,0.023229013033806287,0.03156633292201879,0.13538142069591635,549.5698821999977,5.36770410000463,False,300,200
2026-04-22T21:52:40,oe-iv,0,DJ_EUROSTOXX_50,80,60,0.001,20,15.378575038379404,344591.3540984077,20,20,0.020863886553537183,0.028170582212487826,0.11235223205976558,405.6636071999965,5.471738700012793,False,300,200
