timestamp,asset_index,asset_name,NK_calib,NT_calib,alpha,max_iter,J_final,grad_norm,n_iter,n_fevals,IV_MAE,IV_RMSE,IV_max_err,t_calibration_s,t_validation_s,success,fine_NK,fine_NT
2026-04-21T23:28:26,0,DJ_EUROSTOXX_50,40,30,0.0001,300,25.146130168677512,3.1706531252859422,300,346,0.03609648371892159,0.04252659518403087,0.10017309761963122,64.24694369999997,7.398177900000519,False,300,200
2026-04-21T23:29:40,0,DJ_EUROSTOXX_50,40,30,0.001,300,24.977646349660333,3.800262431385386,300,342,0.018804360898046362,0.022006662338405182,0.05228031080009993,64.09095269999943,5.477178600000116,False,300,200
2026-04-21T23:30:37,0,DJ_EUROSTOXX_50,40,30,0.01,300,26.94179003134144,0.46362892316354315,300,341,0.012630875503403428,0.016189492737296324,0.05334812254305629,47.16617070000029,5.975346999999601,False,300,200
2026-04-21T23:31:41,0,DJ_EUROSTOXX_50,60,40,0.0001,300,25.567164007944,22.699890915175036,162,195,0.023242236390654356,0.03305030116986183,0.1110813298828172,51.4958759000001,7.030643999999484,True,300,200
2026-04-21T23:32:40,0,DJ_EUROSTOXX_50,60,40,0.001,300,25.346935735670407,18.552867419126052,147,187,0.015869037707946416,0.019836394509010227,0.05345547829230621,49.24354609999955,5.737027799999851,True,300,200
2026-04-21T23:33:57,0,DJ_EUROSTOXX_50,60,40,0.01,300,26.49060531011898,7.053655819678379,224,273,0.013155946533740604,0.01630756604004551,0.05552023938225484,66.45929979999983,5.803537900000265,True,300,200
2026-04-21T23:37:06,0,DJ_EUROSTOXX_50,80,60,0.0001,300,24.04010007636766,4.3047673148569325,300,350,0.03481414460139614,0.04010546245028263,0.07563097009161329,177.30240929999945,5.8190199999999095,False,300,200
2026-04-21T23:40:21,0,DJ_EUROSTOXX_50,80,60,0.001,300,24.22537665001926,13.280628815324247,300,354,0.028444916552253934,0.03098277959037741,0.05247936041535356,182.86278130000028,5.921951599999375,False,300,200
2026-04-21T23:44:21,0,DJ_EUROSTOXX_50,80,60,0.01,300,25.12542774262421,4.656286917679597,300,333,0.01545965889596678,0.01952438166015873,0.07715561193183705,222.43903429999955,10.43145530000038,False,300,200
2026-04-22T00:26:58,dto-price,0,DJ_EUROSTOXX_50,40,30,0.001,30,27.64012671466383,34.404531444380034,30,44,0.015479488827319818,0.021738284199235222,0.06076620537407136,7.702385599999616,0.6271434999998746,False,80,60
2026-04-22T07:21:37,dto-price,0,DJ_EUROSTOXX_50,40,30,0.001,30,27.64012671466383,34.404531444380034,30,44,0.015479488827319818,0.021738284199235222,0.06076620537407136,7.132922199998575,0.831948500002909,False,80,60
2026-04-22T07:23:56,dto-iv,0,DJ_EUROSTOXX_50,40,30,0.001,30,14.0845954338234,22.326806772582543,17,155,0.024589446935497666,0.03115411860925583,0.08033977303603164,130.86279320000176,1.0766488000008394,True,80,60
2026-04-22T07:24:11,oe-price,0,DJ_EUROSTOXX_50,40,30,0.001,30,138.69513579573834,3660.8631776662914,30,30,0.09775012393655429,0.1168132871520757,0.4353779566819145,7.9628249000015785,0.9630913000000874,False,80,60
2026-04-22T07:24:43,oe-iv,0,DJ_EUROSTOXX_50,40,30,0.001,30,202.3266181533611,9930.59480998882,30,30,0.08437154654494025,0.10233676320980477,0.1886540796736143,23.980305499993847,0.838917399996717,False,80,60
2026-04-22T07:25:33,dto-price,0,DJ_EUROSTOXX_50,40,30,0.0001,300,25.146130168677512,3.1706531252859422,300,346,0.03609648371892159,0.04252659518403087,0.10017309761963122,91.95778799999971,9.268546400002379,False,300,200
2026-04-22T07:29:24,calib-v2,0,DJ_EUROSTOXX_50,40,30,0.001,30,nan,nan,30,30,0.3160845927830193,0.37113580460133677,0.7551500202331476,207.55788810000377,0.8447892999975011,True,80,60
2026-04-22T07:32:04,dto-iv,0,DJ_EUROSTOXX_50,40,30,0.0001,300,11.316845344134695,28.273603041293963,37,502,0.02559937889742222,0.03621517359414736,0.11197712335586596,380.6690841000018,6.067748200002825,True,300,200
2026-04-22T07:32:54,oe-price,0,DJ_EUROSTOXX_50,40,30,0.0001,300,187.322532256544,874.3461308048724,300,300,0.09763047319914009,0.10746018011771774,0.17971991539086626,40.653259899998375,5.395051499996043,False,300,200
